Category,name,price,link
beauty_and_personal_care,COSMERA Quick Dry Long Lasting Nail Polish Combo Set A2...,241,https://www.flipkart.com/cosmera-quick-dry-long-lasting-nail-polish-combo-set-a25-and12p25/p/itm36928c040223b?pid=NLPHJ5JUBEPEQU69&lid=LSTNLPHJ5JUBEPEQU69JS4IUE&marketplace=FLIPKART&q=beauty_and_personal_care&store=search.flipkart.com&srno=s_2_79&otracker=search&fm=organic&iid=73da81aa-159b-4156-917c-01f25b2411d3.NLPHJ5JUBEPEQU69.SEARCH&ppt=None&ppn=None&ssid=jjgnty07740000001767871268919&qH=ea46cd4525ace088
home_and_furniture,KHODAL ARTH Us Biding black color Laptop Table Wood Por...,417,https://www.flipkart.com/khodal-arth-biding-black-color-laptop-table-wood-portable/p/itmb7eecd1bb6b94?pid=PLLH5KMFWRD5NDAM&lid=LSTPLLH5KMFWRD5NDAMDW4QOC&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_81&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVmiBD8IJs0QLd2u3Sa1sH0BAD6RjHkHEFsqJNRudAksfg%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,KHODAL ARTH US BIDING WOODEN COATED Wood Portable Lapto...,417,https://www.flipkart.com/khodal-arth-biding-wooden-coated-wood-portable-laptop-table/p/itm26de6026ccb89?pid=PLLH5KMFFRDGGJVT&lid=LSTPLLH5KMFFRDGGJVT8YDMLM&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_82&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVmRh8qi-eQ5d1EClf2h4jWs3nO0cvqo8N6-cr_53mXK8Q%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,SearchForMerch Bedside Table | Stylish Side Table | Woo...,603,https://www.flipkart.com/searchformerch-bedside-table-stylish-side-wooden-s-shape-living-room-color-black-engineered-wood/p/itm53cca75b7d362?pid=SITG7Y8UE8DXQBH4&lid=LSTSITG7Y8UE8DXQBH4DKFYAV&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_3&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.SITG7Y8UE8DXQBH4.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"SearchForMerch MDF Bed side, Brown & Black Matte Finish...",650,https://www.flipkart.com/searchformerch-mdf-bed-side-brown-black-matte-finish-engineered-wood-end-table/p/itm425b48b523498?pid=SITG4HZZXPD2SGQF&lid=LSTSITG4HZZXPD2SGQFZO7AJI&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_4&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.SITG4HZZXPD2SGQF.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Floresta Wud Engineered Wood King Size Bed With Storage...,16199,https://www.flipkart.com/floresta-wud-engineered-wood-king-size-bed-storage-without-bedside-table-box-bed-220-cm-x-191-7-22-ft-6-27-ft/p/itmd677d3c7186cb?pid=BDDHB6WMEYT2FMRW&lid=LSTBDDHB6WMEYT2FMRWWNUZYH&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_5&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDHB6WMEYT2FMRW.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,KHODAL ARTH US BIDING WOODEN COATED Engineered Wood Stu...,426,https://www.flipkart.com/khodal-arth-biding-wooden-coated-engineered-wood-study-table/p/itme389475badc1d?pid=KDTGZSMAXX3UFRPG&lid=LSTKDTGZSMAXX3UFRPGJPWB6J&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_87&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVkM54Yk2eQVqte6Ehqxnw_VemLh885ugkNX6Tu_-NUWdA%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,"Flipkart Perfect Homes Carol Engineered Wood King Bed, ...",9999,https://www.flipkart.com/flipkart-perfect-homes-carol-engineered-wood-king-bed-203-5-cm-x-190-6-68-ft-6-23-ft/p/itmbf8d510398677?pid=BDDGW53YTFKY5FXS&lid=LSTBDDGW53YTFKY5FXSQUGIID&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_7&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGW53YTFKY5FXS.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"Crystal Furnitech Skyler Engineered Wood Queen Bed, 223...",16537,https://www.flipkart.com/crystal-furnitech-skyler-engineered-wood-queen-bed-223-5-cm-x-160-7-33-ft-5-25-ft/p/itmb5da69f9a25ed?pid=BDDFYKA32YE3NGTR&lid=LSTBDDFYKA32YE3NGTRK8KXV4&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_8&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDFYKA32YE3NGTR.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Flipkart Perfect Homes Studio Engineered Wood Side Tabl...,1999,https://www.flipkart.com/flipkart-perfect-homes-studio-engineered-wood-side-table/p/itm4806a4d14592f?pid=SITG6Z58AZK8PPHZ&lid=LSTSITG6Z58AZK8PPHZ26WQZM&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_9&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.SITG6Z58AZK8PPHZ.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"Nilkamal Arthur Engineered Wood Queen Bed, 204.5 cm x 1...",11990,https://www.flipkart.com/nilkamal-arthur-engineered-wood-queen-bed-204-5-cm-x-157-6-6-71-ft-5-17-ft/p/itmece6317807d76?pid=BDDGBAPH2ZUM3GJB&lid=LSTBDDGBAPH2ZUM3GJBK04N0J&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_10&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGBAPH2ZUM3GJB.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"Smart Shelter Washing Machine, Water Cooler, Air Cooler...",1271,https://www.flipkart.com/smart-shelter-washing-machine-water-cooler-air-refrigerator-front-top-loading-machines-dishwasher-stand-trolley-min-16-5-x-19-5-max-25-5-x32-material-iron/p/itm1be43dc2b7365?pid=WMYFBY85XSZTZGVB&lid=LSTWMYFBY85XSZTZGVBRWX5RO&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_88&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVn-ZgaeXuaVAVZxzdQHkfQu_qg878EG86rwbPMZhbUVtg%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,KHODAL ARTH US BIDING BARBIE COATED Laptop Study Table ...,429,https://www.flipkart.com/khodal-arth-biding-barbie-coated-laptop-study-table-wood-portable/p/itmce460dde53d67?pid=PLLH5KMF9F2GJRAF&lid=LSTPLLH5KMF9F2GJRAFVVRTYE&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_91&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVlYzIYkZjBhJhBqFvHKARAf2Z69mXTvbsdhCaK5WMVP5A%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,Devsignature Sheesham Wood Bed For Bedroom/Wooden Cot/P...,13926,https://www.flipkart.com/devsignature-sheesham-wood-bed-bedroom-wooden-cot-palaung-bed-without-storage-home-solid-king-bed-206-cm-x-188-6-76-ft-6-17-ft/p/itmae044df1cea5d?pid=BDDHEX5NTXUH8DMM&lid=LSTBDDHEX5NTXUH8DMMKICFDX&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_13&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDHEX5NTXUH8DMM.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Stonish Stonish Solid Wood Bedside Table,3865,https://www.flipkart.com/stonish-solid-wood-bedside-table/p/itmcf683f48d0e8c?pid=SITHDETHBJ3QDNZW&lid=LSTSITHDETHBJ3QDNZWXSILVS&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_14&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.SITHDETHBJ3QDNZW.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Floresta Wud Engineered Wood Queen Size Bed for Bedroom...,14999,https://www.flipkart.com/floresta-wud-engineered-wood-queen-size-bed-bedroom-hotel-sturdy-durable-box-bed-208-cm-x-157-6-82-ft-5-15-ft/p/itm9d07703a5c938?pid=BDDHEN32EYSSYXZ5&lid=LSTBDDHEN32EYSSYXZ5Q6XYEM&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_15&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDHEN32EYSSYXZ5.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Hometown Dazzle without Storage Engineered Wood King Be...,33500,https://www.flipkart.com/hometown-dazzle-without-storage-engineered-wood-king-bed-205-74-cm-x-198-12-6-75-ft-6-5-ft/p/itm009297be165ef?pid=BDDEXGGFNWXHV8J9&lid=LSTBDDEXGGFNWXHV8J9SQSUZZ&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_16&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDEXGGFNWXHV8J9.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Pali Plastic Metal 8 Shelf Book Organizer Plastic Open ...,739,https://www.flipkart.com/pali-plastic-metal-8-shelf-book-organizer-open/p/itm54589f39c4dfa?pid=BSFH4NF55BBY2GKU&lid=LSTBSFH4NF55BBY2GKUH1URXO&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_92&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVljaHkPnk0J95UTh46nSh-mVOxhc0DpYWn5hw6I6c0wcg%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,TURBOMAX Premium Shoe Rack/Multicolorpurpose Storage Ra...,476,https://www.flipkart.com/turbomax-premium-shoe-rack-multicolorpurpose-storage-rack-dustproof-cover-plastic-stand/p/itm40abefdbceddc?pid=SHKGRG3JHPNXM2Q7&lid=LSTSHKGRG3JHPNXM2Q7CJAJZ3&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_97&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVm9Yr-Ao3h7O5cQoo_tWrYhb8TyPnT5WKQf1blh1NPCbw%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,SUNCROWN Modora Sheesham |Palang|Cot without Storage fo...,21999,https://www.flipkart.com/suncrown-modora-sheesham-palang-cot-without-storage-bedroom-hotel-living-room-solid-wood-queen-bed-210-82-cm-x-160-6-92-ft-5-25-ft/p/itmdecfb35e356a5?pid=BDDHDG7EJNUUHHYS&lid=LSTBDDHDG7EJNUUHHYSBYPZ6C&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_19&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDHDG7EJNUUHHYS.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Hometown Swirl Without Box Storage Engineered Wood King...,34900,https://www.flipkart.com/hometown-swirl-without-box-storage-engineered-wood-king-bed-220-cm-x-182-5-7-22-ft-5-99-ft/p/itm204c9aa9a498f?pid=BDDE8QPMXGZZA7D5&lid=LSTBDDE8QPMXGZZA7D5NPZ89Q&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_20&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDE8QPMXGZZA7D5.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,ohello Polycotton 4 Seater Chair Floral Cover,583,https://www.flipkart.com/ohello-polycotton-4-seater-chair-floral-cover/p/itm1d1e1d99afbd0?pid=SLIGE75EWNGCG5YQ&lid=LSTSLIGE75EWNGCG5YQWMPP2P&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_2_58&otracker=search&fm=organic&iid=en_qvA830Ak9MpT3wmZQU0M-DeF8MCXUwETl8JbtTdFnqXtOj4jLYhAAZaZ8wIj3AIGj1yJ5atl7pLpO5n1v12WWg%3D%3D&ppt=None&ppn=None&ssid=zj0tgkm6000000001767871271753&qH=9401ef5c69203921
home_and_furniture,KHODAL ARTH US BIDING Barbie COATED Laptop Study Table ...,426,https://www.flipkart.com/khodal-arth-biding-barbie-coated-laptop-study-table-engineered-wood/p/itm19804eff53325?pid=KDTHGMP3NV7HFGCQ&lid=LSTKDTHGMP3NV7HFGCQADBOA8&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_2_61&otracker=search&fm=organic&iid=en_qvA830Ak9MpT3wmZQU0M-DeF8MCXUwETl8JbtTdFnqWVAKSipmsL01n-gNTaCMGuefxDVkImvPyekhDFV3lzjA%3D%3D&ppt=None&ppn=None&ssid=zj0tgkm6000000001767871271753&qH=9401ef5c69203921
home_and_furniture,"Hometown Swirl Engineered Wood Queen Bed, 210 cm x 157....",13346,https://www.flipkart.com/hometown-swirl-engineered-wood-queen-bed-210-cm-x-157-5-6-89-ft-5-17-ft/p/itm8c4a55e2101fa?pid=BDDEBQYJR5CYGYCE&lid=LSTBDDEBQYJR5CYGYCEYWKSUE&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_23&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDEBQYJR5CYGYCE.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"Bharat Lifestyle Amsterdam Engineered Wood Queen Bed, 2...",10899,https://www.flipkart.com/bharat-lifestyle-amsterdam-engineered-wood-queen-bed-204-cm-x-155-6-69-ft-5-09-ft/p/itm9d66c21bab675?pid=BDDGHPMZMSJ9ZNSF&lid=LSTBDDGHPMZMSJ9ZNSFRSJNWM&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_24&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGHPMZMSJ9ZNSF.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"Flipkart Perfect Homes Solid Wood Queen Bed, 208.28 cm ...",605,https://www.flipkart.com/flipkart-perfect-homes-solid-wood-queen-bed-208-28-cm-x-162-56-6-83-ft-5-33-ft/p/itm40e5675a1c859?pid=BDDHBFBFPRTJGFFE&lid=LSTBDDHBFBFPRTJGFFEOQRHG4&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_2_76&otracker=search&fm=organic&iid=8a42c885-0fbf-42a3-bdd4-bf4569a7770d.BDDHBFBFPRTJGFFE.SEARCH&ppt=None&ppn=None&ssid=zj0tgkm6000000001767871271753&qH=9401ef5c69203921
home_and_furniture,Flipkart Perfect Homes A Solid Wooden Bed Without Stora...,22022,https://www.flipkart.com/flipkart-perfect-homes-solid-wooden-bed-without-storage-double-furniture-bedroom-wood-queen-bed-210-cm-x-163-6-89-ft-5-35-ft/p/itm778d485951e4b?pid=BDDGT58BHWFQ3HPS&lid=LSTBDDGT58BHWFQ3HPS6SK4OQ&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_26&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGT58BHWFQ3HPS.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,DEMARK 3 Layer Open Book shelf Black Multipurpose use H...,403,https://www.flipkart.com/demark-3-layer-open-book-shelf-black-multipurpose-use-home-storage-study-room-plastic/p/itmecfb0e10a84a6?pid=BSFHGXNXMFURT7PK&lid=LSTBSFHGXNXMFURT7PKITS3YO&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_101&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVldKRH3Vs3jIgULcN39p3AvycEW2MAa9qQFnziS8kbs6w%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,Wooden Street Harper Premium Engineer Wood King Size Pl...,12199,https://www.flipkart.com/wooden-street-harper-premium-engineer-wood-king-size-platform-bed-box-storage-engineered-bed-208-2-cm-x-187-9-6-83-ft-6-16-ft/p/itm09c813159fd54?pid=BDDHY2SF6SAHREGP&lid=LSTBDDHY2SF6SAHREGPOOYDVD&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_2_62&otracker=search&fm=organic&iid=en_qvA830Ak9MpT3wmZQU0M-DeF8MCXUwETl8JbtTdFnqUA0Kvw7t36XIPDhCYI-0YhsQhRmCiulVyqbyU_xm3m6qV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=zj0tgkm6000000001767871271753&qH=9401ef5c69203921
home_and_furniture,Bharat Lifestyle Clinton Deewan Engineered Wood Queen B...,8999,https://www.flipkart.com/bharat-lifestyle-clinton-deewan-engineered-wood-queen-bed-155-95-cm-x-204-21-5-12-ft-6-7-ft/p/itm86c1c50a29e15?pid=BDDGMM8GJNCYXHY9&lid=LSTBDDGMM8GJNCYXHY95RSQPZ&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_29&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGMM8GJNCYXHY9.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"WoodMart Furniture Solid Wood Queen Bed, 205 cm x 158 c...",13300,https://www.flipkart.com/woodmart-furniture-solid-wood-queen-bed-205-cm-x-158-6-73-ft-5-18-ft/p/itm4b74797a8a43f?pid=BDDGUU7GQ7MF8PTV&lid=LSTBDDGUU7GQ7MF8PTVIBO5UW&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_30&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGUU7GQ7MF8PTV.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"STASTORE Wall Hanging Product Singhasan Temple for God,...",271,https://www.flipkart.com/stastore-wall-hanging-product-singhasan-temple-god-laddu-gopal-sinhasan-pooja-mandir-diwali-durga-pooja-navratri-ganesh-chaturthi-engineered-wood-home/p/itm89186ca0698cc?pid=HTEFZEMGU6S8XZSM&lid=LSTHTEFZEMGU6S8XZSMOINEJD&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_107&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVn5gZpBIr7e2_7XIgBW4lxNfi4BpTGvy14Vwcuo8VVlVA%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,AAZEEM Velvet 3 Seater Sofa Plain Cover,346,https://www.flipkart.com/aazeem-velvet-3-seater-sofa-plain-cover/p/itmf9dcb8e30733d?pid=SLIH4ZK4Z2RQZDCZ&lid=LSTSLIH4ZK4Z2RQZDCZP08KJU&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_111&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVnjpaab-KkMUNxZ_2KCwbcnhDNnIKgdkqd7EgNxCPnXAw%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,"WoodArt Furniture Solid Wood Queen Bed, 210 cm x 160 cm...",17947,https://www.flipkart.com/woodart-furniture-solid-wood-queen-bed-210-cm-x-160-6-89-ft-5-25-ft/p/itm25493ba6cb13b?pid=BDDGWYJFWDDHRKDP&lid=LSTBDDGWYJFWDDHRKDPUK0DGP&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_33&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGWYJFWDDHRKDP.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Mamata Wood Decor Solid Wood Bed/Cot Bed/Palang For Bed...,14919,https://www.flipkart.com/mamata-wood-decor-solid-bed-cot-bed-palang-bed-room-home-hotel-s-queen-bed-205-74-cm-x-162-56-6-75-ft-5-33-ft/p/itm6ea6faed1a440?pid=BDDGZ986HPRXPQAY&lid=LSTBDDGZ986HPRXPQAYX0NORB&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_34&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGZ986HPRXPQAY.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Wooden Street Harper Premium Engineer Wood Queen Size P...,11199,https://www.flipkart.com/wooden-street-harper-premium-engineer-wood-queen-size-platform-bed-box-storage-engineered-bed-208-2-cm-x-157-4-6-83-ft-5-16-ft/p/itm09c813159fd54?pid=BDDHY2SFRQGGR8XW&lid=LSTBDDHY2SFRQGGR8XW6MJBS5&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_35&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDHY2SFRQGGR8XW.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"LEF Engineered Wood King Box Bed, 197.5 cm x 185 cm (6....",52771,https://www.flipkart.com/lef-engineered-wood-king-box-bed-197-5-cm-x-185-6-48-ft-6-07-ft/p/itm4db4755c8135c?pid=BDDHAAQBRAN9PPFH&lid=LSTBDDHAAQBRAN9PPFHQ23TVY&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_36&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDHAAQBRAN9PPFH.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,KHODAL ARTH US BIDING Hello-Kitty COATED Laptop Study T...,436,https://www.flipkart.com/khodal-arth-biding-hello-kitty-coated-laptop-study-table-engineered-wood/p/itm5e8b732abb9df?pid=KDTHGS7ZCP2SECEC&lid=LSTKDTHGS7ZCP2SECECLRYXW8&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_108&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVnUVaH1pMIFBoruHMEjsg3fcsIiYB1QYs33ilgAyS0aiw%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,"ARLAVYA Mario Model for Home, Garden, Office, Cafeteria...",2749,https://www.flipkart.com/arlavya-mario-model-home-garden-office-cafeteria-plastic-outdoor-chair/p/itm54e2232dea99d?pid=OTCGFCNVZZHX9KYT&lid=LSTOTCGFCNVZZHX9KYTROFGZP&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_3_112&otracker=search&fm=organic&iid=en_pd7nfxEVO1Vb8P3BjlP2D3ULoX2ULySSnVTUb-mzFVlxgtz9HUgovT5WcPp1UeLar-JxNfguIzMAmaiXCWCR9Q%3D%3D&ppt=None&ppn=None&ssid=53n7qnmk6o0000001767871273147&qH=9401ef5c69203921
home_and_furniture,"LEF Engineered Wood King Bed, 200 cm x 185 cm (6.56 ft ...",35286,https://www.flipkart.com/lef-engineered-wood-king-bed-200-cm-x-185-6-56-ft-6-07-ft/p/itm7a89a7147ac10?pid=BDDHA9NZUGHKYC8K&lid=LSTBDDHA9NZUGHKYC8KPF6MQK&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_39&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDHA9NZUGHKYC8K.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,"A GLOBIA CREATIONS Asher Engineered Wood Queen Bed, 203...",12999,https://www.flipkart.com/globia-creations-asher-engineered-wood-queen-bed-203-cm-x-156-4-6-66-ft-5-13-ft/p/itm34972f4ce7ffc?pid=BDDGZHM697PHNGWF&lid=LSTBDDGZHM697PHNGWFWKPWAW&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_1_40&otracker=search&fm=organic&iid=862b7159-76e8-42b8-b9c2-9a0bd5dbb79d.BDDGZHM697PHNGWF.SEARCH&ppt=None&ppn=None&ssid=pmakr74v2o0000001767871270775&qH=9401ef5c69203921
home_and_furniture,Das LOONA Engineered Wood Bedside Table,2793,https://www.flipkart.com/das-loona-engineered-wood-bedside-table/p/itm03c0631dc217b?pid=SITGREGZR9T2BDYH&lid=LSTSITGREGZR9T2BDYHJW4LHX&marketplace=FLIPKART&q=home_and_furniture&store=search.flipkart.com&srno=s_2_43&otracker=search&fm=organic&iid=8a42c885-0fbf-42a3-bdd4-bf4569a7770d.SITGREGZR9T2BDYH.SEARCH&ppt=None&ppn=None&ssid=zj0tgkm6000000001767871271753&qH=9401ef5c69203921
